"Strategy B,n = 100000"


"Trial 1

Space Name,Times Landed On,Percent Landed On (%)
ST_JAMES_PLACE,2752,2.560
COMMUNITY_CHEST_2,2995,2.786
TENNESSEE_AVENUE,2981,2.773
NEW_YORK_AVENUE,2928,2.723
FREE_PARKING,2811,2.615
KENTUCKY_AVENUE,2873,2.672
CHANCE_2,2730,2.539
INDIANA_AVENUE,2666,2.480
ILLINOIS_AVENUE,3164,2.943
BO_RAILROAD,2855,2.656
ATLANTIC_AVENUE,2642,2.457
VENTNOR_AVENUE,2768,2.575
WATER_WORKS,2903,2.700
MARVIN_GARDENS,2612,2.430
GO_TO_JAIL,2674,2.487
PACIFIC_AVENUE,2705,2.516
NORTH_CAROLINA_AVENUE,2589,2.408
COMMUNITY_CHEST_3,2722,2.532
PENNSYLVANIA_AVENUE,2452,2.281
SHORT_LINE,2493,2.319
CHANCE_3,2269,2.111
PARK_PLACE,2177,2.025
LUXURY_TAX,2300,2.139
BOARDWALK,2639,2.455
"
"
"
"Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,2705,2.514
MEDITERRANEAN_AVENUE,2129,1.979
COMMUNITY_CHEST_1,2101,1.953
BALTIC_AVENUE,2213,2.057
INCOME_TAX,2367,2.200
READING_RAILROAD,2626,2.441
ORIENTAL_AVENUE,2233,2.075
CHANCE_1,2269,2.109
VERMONT_AVENUE,2247,2.088
CONNECTICUT_AVENUE,2291,2.129
JAIL,6749,6.272
ST_CHARLES_PLACE,2747,2.553
ELECTRIC_COMPANY,2559,2.378
STATES_AVENUE,2302,2.139
VIRGINIA_AVENUE,2431,2.259
PENNSYLVANIA_RAILROAD,2827,2.627
ST_JAMES_PLACE,2781,2.585
COMMUNITY_CHEST_2,2924,2.718
TENNESSEE_AVENUE,2930,2.723
NEW_YORK_AVENUE,3135,2.914
FREE_PARKING,2848,2.647
KENTUCKY_AVENUE,2809,2.611
CHANCE_2,2778,2.582
INDIANA_AVENUE,2696,2.506
ILLINOIS_AVENUE,3160,2.937
BO_RAILROAD,2915,2.709
ATLANTIC_AVENUE,2735,2.542
VENTNOR_AVENUE,2671,2.482
WATER_WORKS,2847,2.646
MARVIN_GARDENS,2623,2.438
GO_TO_JAIL,2711,2.520
PACIFIC_AVENUE,2652,2.465
NORTH_CAROLINA_AVENUE,2541,2.362
COMMUNITY_CHEST_3,2728,2.535
PENNSYLVANIA_AVENUE,2511,2.334
SHORT_LINE,2367,2.200
CHANCE_3,2327,2.163
PARK_PLACE,2217,2.060
LUXURY_TAX,2119,1.969
BOARDWALK,2777,2.581
"
"
"
"Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,2805,2.609
MEDITERRANEAN_AVENUE,2213,2.058
COMMUNITY_CHEST_1,2131,1.982
BALTIC_AVENUE,2267,2.109
INCOME_TAX,2305,2.144
READING_RAILROAD,2581,2.401
ORIENTAL_AVENUE,2238,2.082
CHANCE_1,2266,2.108
VERMONT_AVENUE,2285,2.125
CONNECTICUT_AVENUE,2300,2.139
JAIL,6736,6.266
ST_CHARLES_PLACE,2699,2.511
ELECTRIC_COMPANY,2559,2.380
STATES_AVENUE,2298,2.138
VIRGINIA_AVENUE,2413,2.245
PENNSYLVANIA_RAILROAD,2801,2.605
ST_JAMES_PLACE,2828,2.631
COMMUNITY_CHEST_2,2898,2.696
TENNESSEE_AVENUE,2929,2.724
NEW_YORK_AVENUE,3015,2.804
FREE_PARKING,2778,2.584
KENTUCKY_AVENUE,2863,2.663
CHANCE_2,2796,2.601
INDIANA_AVENUE,2695,2.507
ILLINOIS_AVENUE,3183,2.961
BO_RAILROAD,2880,2.679
ATLANTIC_AVENUE,2741,2.550
VENTNOR_AVENUE,2618,2.435
WATER_WORKS,2818,2.621
MARVIN_GARDENS,2606,2.424
GO_TO_JAIL,2626,2.443
PACIFIC_AVENUE,2717,2.527
NORTH_CAROLINA_AVENUE,2672,2.485
COMMUNITY_CHEST_3,2685,2.498
PENNSYLVANIA_AVENUE,2472,2.299
SHORT_LINE,2385,2.218
CHANCE_3,2269,2.111
PARK_PLACE,2204,2.050
LUXURY_TAX,2213,2.058
BOARDWALK,2718,2.528
"
"
"
"Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,2777,2.582
MEDITERRANEAN_AVENUE,2202,2.047
COMMUNITY_CHEST_1,2225,2.068
BALTIC_AVENUE,2243,2.085
INCOME_TAX,2383,2.215
READING_RAILROAD,2596,2.413
ORIENTAL_AVENUE,2265,2.106
CHANCE_1,2248,2.090
VERMONT_AVENUE,2229,2.072
CONNECTICUT_AVENUE,2272,2.112
JAIL,6702,6.230
ST_CHARLES_PLACE,2698,2.508
ELECTRIC_COMPANY,2560,2.380
STATES_AVENUE,2308,2.146
VIRGINIA_AVENUE,2549,2.370
PENNSYLVANIA_RAILROAD,2780,2.584
ST_JAMES_PLACE,2692,2.503
COMMUNITY_CHEST_2,2994,2.783
TENNESSEE_AVENUE,2897,2.693
NEW_YORK_AVENUE,3047,2.833
FREE_PARKING,2834,2.635
KENTUCKY_AVENUE,2893,2.689
CHANCE_2,2808,2.610
INDIANA_AVENUE,2704,2.514
ILLINOIS_AVENUE,3224,2.997
BO_RAILROAD,2852,2.651
ATLANTIC_AVENUE,2669,2.481
VENTNOR_AVENUE,2648,2.462
WATER_WORKS,2799,2.602
MARVIN_GARDENS,2719,2.528
GO_TO_JAIL,2674,2.486
PACIFIC_AVENUE,2582,2.400
NORTH_CAROLINA_AVENUE,2602,2.419
COMMUNITY_CHEST_3,2681,2.492
PENNSYLVANIA_AVENUE,2507,2.331
SHORT_LINE,2402,2.233
CHANCE_3,2329,2.165
PARK_PLACE,2216,2.060
LUXURY_TAX,2125,1.975
BOARDWALK,2637,2.451
"
"
"
"Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,2759,2.565
MEDITERRANEAN_AVENUE,2202,2.047
COMMUNITY_CHEST_1,2135,1.985
BALTIC_AVENUE,2253,2.095
INCOME_TAX,2356,2.190
READING_RAILROAD,2594,2.412
ORIENTAL_AVENUE,2259,2.100
CHANCE_1,2275,2.115
VERMONT_AVENUE,2236,2.079
CONNECTICUT_AVENUE,2315,2.152
JAIL,6722,6.249
ST_CHARLES_PLACE,2692,2.503
ELECTRIC_COMPANY,2527,2.349
STATES_AVENUE,2333,2.169
VIRGINIA_AVENUE,2399,2.230
PENNSYLVANIA_RAILROAD,2719,2.528
ST_JAMES_PLACE,2792,2.596
COMMUNITY_CHEST_2,2975,2.766
TENNESSEE_AVENUE,2850,2.650
NEW_YORK_AVENUE,3209,2.983
FREE_PARKING,2898,2.694
KENTUCKY_AVENUE,2789,2.593
CHANCE_2,2693,2.504
INDIANA_AVENUE,2752,2.558
ILLINOIS_AVENUE,3110,2.891
BO_RAILROAD,2935,2.729
ATLANTIC_AVENUE,2749,2.556
VENTNOR_AVENUE,2764,2.570
WATER_WORKS,2775,2.580
MARVIN_GARDENS,2623,2.439
GO_TO_JAIL,2756,2.562
PACIFIC_AVENUE,2633,2.448
NORTH_CAROLINA_AVENUE,2576,2.395
COMMUNITY_CHEST_3,2709,2.519
PENNSYLVANIA_AVENUE,2486,2.311
SHORT_LINE,2422,2.252
CHANCE_3,2307,2.145
PARK_PLACE,2139,1.989
LUXURY_TAX,2227,2.070
BOARDWALK,2619,2.435
"
"
"
