"Strategy B,n = 1000"


"Trial 1

Space Name,Times Landed On,Percent Landed On (%)
COMMUNITY_CHEST_3,28,2.614
PENNSYLVANIA_AVENUE,26,2.428
SHORT_LINE,14,1.307
CHANCE_3,23,2.148
PARK_PLACE,29,2.708
LUXURY_TAX,20,1.867
BOARDWALK,29,2.708
"
"
"
"Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,24,2.228
MEDITERRANEAN_AVENUE,21,1.950
COMMUNITY_CHEST_1,20,1.857
BALTIC_AVENUE,22,2.043
INCOME_TAX,24,2.228
READING_RAILROAD,26,2.414
ORIENTAL_AVENUE,27,2.507
CHANCE_1,17,1.578
VERMONT_AVENUE,14,1.300
CONNECTICUT_AVENUE,18,1.671
JAIL,74,6.871
ST_CHARLES_PLACE,33,3.064
ELECTRIC_COMPANY,27,2.507
STATES_AVENUE,24,2.228
VIRGINIA_AVENUE,15,1.393
PENNSYLVANIA_RAILROAD,30,2.786
ST_JAMES_PLACE,36,3.343
COMMUNITY_CHEST_2,23,2.136
TENNESSEE_AVENUE,24,2.228
NEW_YORK_AVENUE,23,2.136
FREE_PARKING,41,3.807
KENTUCKY_AVENUE,32,2.971
CHANCE_2,27,2.507
INDIANA_AVENUE,29,2.693
ILLINOIS_AVENUE,38,3.528
BO_RAILROAD,29,2.693
ATLANTIC_AVENUE,26,2.414
VENTNOR_AVENUE,24,2.228
WATER_WORKS,33,3.064
MARVIN_GARDENS,27,2.507
GO_TO_JAIL,33,3.064
PACIFIC_AVENUE,26,2.414
NORTH_CAROLINA_AVENUE,19,1.764
COMMUNITY_CHEST_3,31,2.878
PENNSYLVANIA_AVENUE,28,2.600
SHORT_LINE,20,1.857
CHANCE_3,26,2.414
PARK_PLACE,21,1.950
LUXURY_TAX,24,2.228
BOARDWALK,21,1.950
"
"
"
"Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,33,3.096
MEDITERRANEAN_AVENUE,20,1.876
COMMUNITY_CHEST_1,16,1.501
BALTIC_AVENUE,30,2.814
INCOME_TAX,23,2.158
READING_RAILROAD,20,1.876
ORIENTAL_AVENUE,25,2.345
CHANCE_1,17,1.595
VERMONT_AVENUE,27,2.533
CONNECTICUT_AVENUE,29,2.720
JAIL,50,4.690
ST_CHARLES_PLACE,24,2.251
ELECTRIC_COMPANY,37,3.471
STATES_AVENUE,19,1.782
VIRGINIA_AVENUE,33,3.096
PENNSYLVANIA_RAILROAD,36,3.377
ST_JAMES_PLACE,22,2.064
COMMUNITY_CHEST_2,22,2.064
TENNESSEE_AVENUE,29,2.720
NEW_YORK_AVENUE,28,2.627
FREE_PARKING,23,2.158
KENTUCKY_AVENUE,28,2.627
CHANCE_2,32,3.002
INDIANA_AVENUE,30,2.814
ILLINOIS_AVENUE,28,2.627
BO_RAILROAD,29,2.720
ATLANTIC_AVENUE,30,2.814
VENTNOR_AVENUE,30,2.814
WATER_WORKS,27,2.533
MARVIN_GARDENS,20,1.876
GO_TO_JAIL,22,2.064
PACIFIC_AVENUE,31,2.908
NORTH_CAROLINA_AVENUE,30,2.814
COMMUNITY_CHEST_3,24,2.251
PENNSYLVANIA_AVENUE,22,2.064
SHORT_LINE,20,1.876
CHANCE_3,27,2.533
PARK_PLACE,23,2.158
LUXURY_TAX,26,2.439
BOARDWALK,24,2.251
"
"
"
"Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,31,2.844
MEDITERRANEAN_AVENUE,22,2.018
COMMUNITY_CHEST_1,23,2.110
BALTIC_AVENUE,19,1.743
INCOME_TAX,16,1.468
READING_RAILROAD,35,3.211
ORIENTAL_AVENUE,22,2.018
CHANCE_1,22,2.018
VERMONT_AVENUE,16,1.468
CONNECTICUT_AVENUE,15,1.376
JAIL,85,7.798
ST_CHARLES_PLACE,32,2.936
ELECTRIC_COMPANY,22,2.018
STATES_AVENUE,19,1.743
VIRGINIA_AVENUE,22,2.018
PENNSYLVANIA_RAILROAD,30,2.752
ST_JAMES_PLACE,23,2.110
COMMUNITY_CHEST_2,30,2.752
TENNESSEE_AVENUE,34,3.119
NEW_YORK_AVENUE,29,2.661
FREE_PARKING,33,3.028
KENTUCKY_AVENUE,25,2.294
CHANCE_2,27,2.477
INDIANA_AVENUE,29,2.661
ILLINOIS_AVENUE,31,2.844
BO_RAILROAD,38,3.486
ATLANTIC_AVENUE,26,2.385
VENTNOR_AVENUE,27,2.477
WATER_WORKS,25,2.294
MARVIN_GARDENS,22,2.018
GO_TO_JAIL,38,3.486
PACIFIC_AVENUE,34,3.119
NORTH_CAROLINA_AVENUE,27,2.477
COMMUNITY_CHEST_3,22,2.018
PENNSYLVANIA_AVENUE,32,2.936
SHORT_LINE,21,1.927
CHANCE_3,23,2.110
PARK_PLACE,17,1.560
LUXURY_TAX,20,1.835
BOARDWALK,26,2.385
"
"
"
"Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,31,2.865
MEDITERRANEAN_AVENUE,18,1.664
COMMUNITY_CHEST_1,16,1.479
BALTIC_AVENUE,21,1.941
INCOME_TAX,18,1.664
READING_RAILROAD,28,2.588
ORIENTAL_AVENUE,28,2.588
CHANCE_1,20,1.848
VERMONT_AVENUE,21,1.941
CONNECTICUT_AVENUE,20,1.848
JAIL,64,5.915
ST_CHARLES_PLACE,32,2.957
ELECTRIC_COMPANY,30,2.773
STATES_AVENUE,22,2.033
VIRGINIA_AVENUE,26,2.403
PENNSYLVANIA_RAILROAD,18,1.664
ST_JAMES_PLACE,27,2.495
COMMUNITY_CHEST_2,36,3.327
TENNESSEE_AVENUE,29,2.680
NEW_YORK_AVENUE,34,3.142
FREE_PARKING,26,2.403
KENTUCKY_AVENUE,29,2.680
CHANCE_2,29,2.680
INDIANA_AVENUE,21,1.941
ILLINOIS_AVENUE,31,2.865
BO_RAILROAD,29,2.680
ATLANTIC_AVENUE,28,2.588
VENTNOR_AVENUE,28,2.588
WATER_WORKS,20,1.848
MARVIN_GARDENS,39,3.604
GO_TO_JAIL,29,2.680
PACIFIC_AVENUE,27,2.495
NORTH_CAROLINA_AVENUE,20,1.848
COMMUNITY_CHEST_3,28,2.588
PENNSYLVANIA_AVENUE,18,1.664
SHORT_LINE,30,2.773
CHANCE_3,29,2.680
PARK_PLACE,28,2.588
LUXURY_TAX,25,2.311
BOARDWALK,29,2.680
"
"
"
