"Strategy B,n = 1000000"


"Trial 1

Space Name,Times Landed On,Percent Landed On (%)
MEDITERRANEAN_AVENUE,21590,2.008
COMMUNITY_CHEST_1,22027,2.049
BALTIC_AVENUE,21833,2.031
INCOME_TAX,23661,2.201
READING_RAILROAD,25734,2.394
ORIENTAL_AVENUE,22615,2.104
CHANCE_1,22874,2.128
VERMONT_AVENUE,23017,2.141
CONNECTICUT_AVENUE,22641,2.106
JAIL,66786,6.212
ST_CHARLES_PLACE,26451,2.460
ELECTRIC_COMPANY,25552,2.377
STATES_AVENUE,23643,2.199
VIRGINIA_AVENUE,24643,2.292
PENNSYLVANIA_RAILROAD,27778,2.584
ST_JAMES_PLACE,27718,2.578
COMMUNITY_CHEST_2,29412,2.736
TENNESSEE_AVENUE,28876,2.686
NEW_YORK_AVENUE,30793,2.864
FREE_PARKING,28671,2.667
KENTUCKY_AVENUE,28039,2.608
CHANCE_2,27459,2.554
INDIANA_AVENUE,27162,2.527
ILLINOIS_AVENUE,32069,2.983
BO_RAILROAD,28679,2.668
ATLANTIC_AVENUE,27129,2.523
VENTNOR_AVENUE,26680,2.482
WATER_WORKS,28266,2.629
MARVIN_GARDENS,26169,2.434
GO_TO_JAIL,26552,2.470
PACIFIC_AVENUE,26897,2.502
NORTH_CAROLINA_AVENUE,26227,2.440
COMMUNITY_CHEST_3,26734,2.487
PENNSYLVANIA_AVENUE,24942,2.320
SHORT_LINE,24445,2.274
CHANCE_3,23126,2.151
PARK_PLACE,21935,2.040
LUXURY_TAX,22156,2.061
BOARDWALK,26452,2.460
"
"
"
"Trial 4

Space Name,Times Landed On,Percent Landed On (%)
GO,27545,2.562
MEDITERRANEAN_AVENUE,21702,2.019
COMMUNITY_CHEST_1,22037,2.050
BALTIC_AVENUE,21939,2.041
INCOME_TAX,23516,2.188
READING_RAILROAD,25830,2.403
ORIENTAL_AVENUE,22685,2.110
CHANCE_1,22878,2.128
VERMONT_AVENUE,22844,2.125
CONNECTICUT_AVENUE,22896,2.130
JAIL,67125,6.244
ST_CHARLES_PLACE,26596,2.474
ELECTRIC_COMPANY,25752,2.396
STATES_AVENUE,23288,2.166
VIRGINIA_AVENUE,24469,2.276
PENNSYLVANIA_RAILROAD,27846,2.590
ST_JAMES_PLACE,27814,2.587
COMMUNITY_CHEST_2,29576,2.751
TENNESSEE_AVENUE,29127,2.709
NEW_YORK_AVENUE,30163,2.806
FREE_PARKING,28878,2.686
KENTUCKY_AVENUE,27990,2.604
CHANCE_2,27620,2.569
INDIANA_AVENUE,26974,2.509
ILLINOIS_AVENUE,31790,2.957
BO_RAILROAD,28883,2.687
ATLANTIC_AVENUE,27189,2.529
VENTNOR_AVENUE,26770,2.490
WATER_WORKS,28326,2.635
MARVIN_GARDENS,26295,2.446
GO_TO_JAIL,26234,2.440
PACIFIC_AVENUE,26663,2.480
NORTH_CAROLINA_AVENUE,26129,2.431
COMMUNITY_CHEST_3,26869,2.499
PENNSYLVANIA_AVENUE,24813,2.308
SHORT_LINE,24331,2.263
CHANCE_3,22819,2.123
PARK_PLACE,22037,2.050
LUXURY_TAX,22157,2.061
BOARDWALK,26609,2.475
"
"
"
"Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,27575,2.565
MEDITERRANEAN_AVENUE,22049,2.051
COMMUNITY_CHEST_1,21644,2.013
BALTIC_AVENUE,21960,2.043
INCOME_TAX,23537,2.189
READING_RAILROAD,25956,2.414
ORIENTAL_AVENUE,22695,2.111
CHANCE_1,23126,2.151
VERMONT_AVENUE,22822,2.123
CONNECTICUT_AVENUE,22854,2.126
JAIL,66649,6.199
ST_CHARLES_PLACE,26704,2.484
ELECTRIC_COMPANY,25697,2.390
STATES_AVENUE,23453,2.182
VIRGINIA_AVENUE,24642,2.292
PENNSYLVANIA_RAILROAD,27499,2.558
ST_JAMES_PLACE,27935,2.598
COMMUNITY_CHEST_2,29549,2.749
TENNESSEE_AVENUE,29045,2.702
NEW_YORK_AVENUE,30385,2.826
FREE_PARKING,28782,2.677
KENTUCKY_AVENUE,28106,2.614
CHANCE_2,27618,2.569
INDIANA_AVENUE,27251,2.535
ILLINOIS_AVENUE,31906,2.968
BO_RAILROAD,28906,2.689
ATLANTIC_AVENUE,27015,2.513
VENTNOR_AVENUE,26773,2.490
WATER_WORKS,28351,2.637
MARVIN_GARDENS,25898,2.409
GO_TO_JAIL,26394,2.455
PACIFIC_AVENUE,26807,2.493
NORTH_CAROLINA_AVENUE,26079,2.426
COMMUNITY_CHEST_3,26906,2.503
PENNSYLVANIA_AVENUE,24876,2.314
SHORT_LINE,24048,2.237
CHANCE_3,22924,2.132
PARK_PLACE,22134,2.059
LUXURY_TAX,21962,2.043
BOARDWALK,26564,2.471
"
"
"
"Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,27787,2.584
MEDITERRANEAN_AVENUE,21771,2.024
COMMUNITY_CHEST_1,21978,2.044
BALTIC_AVENUE,21852,2.032
INCOME_TAX,23626,2.197
READING_RAILROAD,25943,2.412
ORIENTAL_AVENUE,22510,2.093
CHANCE_1,22790,2.119
VERMONT_AVENUE,22833,2.123
CONNECTICUT_AVENUE,22634,2.105
JAIL,67279,6.256
ST_CHARLES_PLACE,26554,2.469
ELECTRIC_COMPANY,25719,2.391
STATES_AVENUE,23433,2.179
VIRGINIA_AVENUE,24410,2.270
PENNSYLVANIA_RAILROAD,27681,2.574
ST_JAMES_PLACE,27733,2.579
COMMUNITY_CHEST_2,29406,2.734
TENNESSEE_AVENUE,29491,2.742
NEW_YORK_AVENUE,30675,2.852
FREE_PARKING,28562,2.656
KENTUCKY_AVENUE,28147,2.617
CHANCE_2,27544,2.561
INDIANA_AVENUE,27050,2.515
ILLINOIS_AVENUE,31638,2.942
BO_RAILROAD,28894,2.687
ATLANTIC_AVENUE,27054,2.516
VENTNOR_AVENUE,27024,2.513
WATER_WORKS,28554,2.655
MARVIN_GARDENS,26097,2.427
GO_TO_JAIL,26574,2.471
PACIFIC_AVENUE,26465,2.461
NORTH_CAROLINA_AVENUE,26040,2.421
COMMUNITY_CHEST_3,26885,2.500
PENNSYLVANIA_AVENUE,25048,2.329
SHORT_LINE,24332,2.263
CHANCE_3,23308,2.167
PARK_PLACE,21718,2.019
LUXURY_TAX,22002,2.046
BOARDWALK,26403,2.455
"
"
"
"Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,27575,2.565
MEDITERRANEAN_AVENUE,21908,2.038
COMMUNITY_CHEST_1,22085,2.055
BALTIC_AVENUE,21940,2.041
INCOME_TAX,23490,2.185
READING_RAILROAD,25713,2.392
ORIENTAL_AVENUE,22815,2.122
CHANCE_1,22736,2.115
VERMONT_AVENUE,23117,2.151
CONNECTICUT_AVENUE,22728,2.114
JAIL,66639,6.199
ST_CHARLES_PLACE,26592,2.474
ELECTRIC_COMPANY,25482,2.371
STATES_AVENUE,23800,2.214
VIRGINIA_AVENUE,24629,2.291
PENNSYLVANIA_RAILROAD,27496,2.558
ST_JAMES_PLACE,27626,2.570
COMMUNITY_CHEST_2,29499,2.744
TENNESSEE_AVENUE,29291,2.725
NEW_YORK_AVENUE,30601,2.847
FREE_PARKING,28354,2.638
KENTUCKY_AVENUE,28265,2.629
CHANCE_2,27906,2.596
INDIANA_AVENUE,26736,2.487
ILLINOIS_AVENUE,31774,2.956
BO_RAILROAD,28838,2.683
ATLANTIC_AVENUE,27170,2.528
VENTNOR_AVENUE,26754,2.489
WATER_WORKS,28129,2.617
MARVIN_GARDENS,26190,2.436
GO_TO_JAIL,26098,2.428
PACIFIC_AVENUE,26700,2.484
NORTH_CAROLINA_AVENUE,26156,2.433
COMMUNITY_CHEST_3,27058,2.517
PENNSYLVANIA_AVENUE,24970,2.323
SHORT_LINE,24563,2.285
CHANCE_3,22956,2.136
PARK_PLACE,21864,2.034
LUXURY_TAX,22342,2.078
BOARDWALK,26344,2.451
"
"
"
"Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,27419,2.549
MEDITERRANEAN_AVENUE,21771,2.024
COMMUNITY_CHEST_1,21898,2.036
BALTIC_AVENUE,21993,2.045
INCOME_TAX,23688,2.203
READING_RAILROAD,25604,2.381
ORIENTAL_AVENUE,22654,2.106
CHANCE_1,22994,2.138
VERMONT_AVENUE,22770,2.117
CONNECTICUT_AVENUE,22920,2.131
JAIL,66720,6.204
ST_CHARLES_PLACE,26700,2.483
ELECTRIC_COMPANY,25756,2.395
STATES_AVENUE,23467,2.182
VIRGINIA_AVENUE,24700,2.297
PENNSYLVANIA_RAILROAD,27462,2.553
ST_JAMES_PLACE,27857,2.590
COMMUNITY_CHEST_2,29436,2.737
TENNESSEE_AVENUE,29274,2.722
NEW_YORK_AVENUE,30566,2.842
FREE_PARKING,28495,2.649
KENTUCKY_AVENUE,27898,2.594
CHANCE_2,27827,2.587
INDIANA_AVENUE,27247,2.533
ILLINOIS_AVENUE,31651,2.943
BO_RAILROAD,29220,2.717
ATLANTIC_AVENUE,27219,2.531
VENTNOR_AVENUE,26639,2.477
WATER_WORKS,28051,2.608
MARVIN_GARDENS,25859,2.404
GO_TO_JAIL,26530,2.467
PACIFIC_AVENUE,26925,2.503
NORTH_CAROLINA_AVENUE,26225,2.438
COMMUNITY_CHEST_3,26771,2.489
PENNSYLVANIA_AVENUE,24869,2.312
SHORT_LINE,24381,2.267
CHANCE_3,23289,2.165
PARK_PLACE,22074,2.052
LUXURY_TAX,22089,2.054
BOARDWALK,26593,2.473
"
"
"
"Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,27638,2.572
MEDITERRANEAN_AVENUE,21688,2.018
COMMUNITY_CHEST_1,22014,2.048
BALTIC_AVENUE,22061,2.053
INCOME_TAX,23506,2.187
READING_RAILROAD,25726,2.394
ORIENTAL_AVENUE,22594,2.102
CHANCE_1,22917,2.132
VERMONT_AVENUE,23052,2.145
CONNECTICUT_AVENUE,22981,2.138
JAIL,66369,6.175
ST_CHARLES_PLACE,26496,2.465
ELECTRIC_COMPANY,25840,2.404
STATES_AVENUE,23558,2.192
VIRGINIA_AVENUE,24229,2.254
PENNSYLVANIA_RAILROAD,27681,2.576
ST_JAMES_PLACE,27827,2.589
COMMUNITY_CHEST_2,29450,2.740
TENNESSEE_AVENUE,29059,2.704
NEW_YORK_AVENUE,30464,2.835
FREE_PARKING,28683,2.669
KENTUCKY_AVENUE,28186,2.623
CHANCE_2,27619,2.570
INDIANA_AVENUE,27156,2.527
ILLINOIS_AVENUE,31940,2.972
BO_RAILROAD,28881,2.687
ATLANTIC_AVENUE,26829,2.496
VENTNOR_AVENUE,27144,2.526
WATER_WORKS,28058,2.611
MARVIN_GARDENS,26090,2.428
GO_TO_JAIL,26194,2.437
PACIFIC_AVENUE,26988,2.511
NORTH_CAROLINA_AVENUE,26034,2.422
COMMUNITY_CHEST_3,27017,2.514
PENNSYLVANIA_AVENUE,25092,2.335
SHORT_LINE,24302,2.261
CHANCE_3,23142,2.153
PARK_PLACE,21921,2.040
LUXURY_TAX,22062,2.053
BOARDWALK,26255,2.443
"
"
"
"Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,27581,2.566
MEDITERRANEAN_AVENUE,21791,2.027
COMMUNITY_CHEST_1,21926,2.040
BALTIC_AVENUE,22142,2.060
INCOME_TAX,23691,2.204
READING_RAILROAD,25978,2.417
ORIENTAL_AVENUE,22534,2.096
CHANCE_1,23045,2.144
VERMONT_AVENUE,23078,2.147
CONNECTICUT_AVENUE,22694,2.111
JAIL,66450,6.182
ST_CHARLES_PLACE,26379,2.454
ELECTRIC_COMPANY,25792,2.399
STATES_AVENUE,23585,2.194
VIRGINIA_AVENUE,24648,2.293
PENNSYLVANIA_RAILROAD,27538,2.562
ST_JAMES_PLACE,27717,2.579
COMMUNITY_CHEST_2,29628,2.756
TENNESSEE_AVENUE,29210,2.717
NEW_YORK_AVENUE,30432,2.831
FREE_PARKING,28555,2.657
KENTUCKY_AVENUE,27733,2.580
CHANCE_2,27624,2.570
INDIANA_AVENUE,27393,2.548
ILLINOIS_AVENUE,31954,2.973
BO_RAILROAD,28581,2.659
ATLANTIC_AVENUE,27173,2.528
VENTNOR_AVENUE,26885,2.501
WATER_WORKS,28051,2.610
MARVIN_GARDENS,26044,2.423
GO_TO_JAIL,26148,2.433
PACIFIC_AVENUE,26785,2.492
NORTH_CAROLINA_AVENUE,26220,2.439
COMMUNITY_CHEST_3,26976,2.510
PENNSYLVANIA_AVENUE,24950,2.321
SHORT_LINE,24197,2.251
CHANCE_3,23064,2.146
PARK_PLACE,22107,2.057
LUXURY_TAX,22057,2.052
BOARDWALK,26557,2.471
"
"
"
