"Strategy A,n = 10000"


"Trial 1

Space Name,Times Landed On,Percent Landed On (%)
ST_JAMES_PLACE,271,2.519
COMMUNITY_CHEST_2,289,2.687
TENNESSEE_AVENUE,269,2.501
NEW_YORK_AVENUE,324,3.012
FREE_PARKING,300,2.789
KENTUCKY_AVENUE,314,2.919
CHANCE_2,276,2.566
INDIANA_AVENUE,243,2.259
ILLINOIS_AVENUE,320,2.975
BO_RAILROAD,303,2.817
ATLANTIC_AVENUE,274,2.547
VENTNOR_AVENUE,253,2.352
WATER_WORKS,245,2.278
MARVIN_GARDENS,265,2.464
GO_TO_JAIL,278,2.584
PACIFIC_AVENUE,303,2.817
NORTH_CAROLINA_AVENUE,270,2.510
COMMUNITY_CHEST_3,243,2.259
PENNSYLVANIA_AVENUE,242,2.250
SHORT_LINE,255,2.371
CHANCE_3,239,2.222
PARK_PLACE,225,2.092
LUXURY_TAX,195,1.813
BOARDWALK,279,2.594
"
"
"
"Trial 3

Space Name,Times Landed On,Percent Landed On (%)
GO,282,2.615
MEDITERRANEAN_AVENUE,222,2.059
COMMUNITY_CHEST_1,229,2.124
BALTIC_AVENUE,193,1.790
INCOME_TAX,220,2.040
READING_RAILROAD,264,2.449
ORIENTAL_AVENUE,217,2.013
CHANCE_1,237,2.198
VERMONT_AVENUE,236,2.189
CONNECTICUT_AVENUE,250,2.319
JAIL,693,6.427
ST_CHARLES_PLACE,231,2.142
ELECTRIC_COMPANY,276,2.560
STATES_AVENUE,234,2.170
VIRGINIA_AVENUE,242,2.244
PENNSYLVANIA_RAILROAD,267,2.476
ST_JAMES_PLACE,285,2.643
COMMUNITY_CHEST_2,290,2.690
TENNESSEE_AVENUE,287,2.662
NEW_YORK_AVENUE,307,2.847
FREE_PARKING,303,2.810
KENTUCKY_AVENUE,290,2.690
CHANCE_2,268,2.486
INDIANA_AVENUE,261,2.421
ILLINOIS_AVENUE,326,3.024
BO_RAILROAD,278,2.578
ATLANTIC_AVENUE,275,2.551
VENTNOR_AVENUE,302,2.801
WATER_WORKS,276,2.560
MARVIN_GARDENS,260,2.411
GO_TO_JAIL,268,2.486
PACIFIC_AVENUE,263,2.439
NORTH_CAROLINA_AVENUE,258,2.393
COMMUNITY_CHEST_3,262,2.430
PENNSYLVANIA_AVENUE,243,2.254
SHORT_LINE,241,2.235
CHANCE_3,235,2.180
PARK_PLACE,231,2.142
LUXURY_TAX,208,1.929
BOARDWALK,272,2.523
"
"
"
"Trial 4

Space Name,Times Landed On,Percent Landed On (%)
GO,275,2.550
MEDITERRANEAN_AVENUE,231,2.142
COMMUNITY_CHEST_1,207,1.919
BALTIC_AVENUE,198,1.836
INCOME_TAX,236,2.188
READING_RAILROAD,264,2.448
ORIENTAL_AVENUE,250,2.318
CHANCE_1,241,2.234
VERMONT_AVENUE,215,1.993
CONNECTICUT_AVENUE,239,2.216
JAIL,664,6.156
ST_CHARLES_PLACE,255,2.364
ELECTRIC_COMPANY,260,2.411
STATES_AVENUE,236,2.188
VIRGINIA_AVENUE,241,2.234
PENNSYLVANIA_RAILROAD,258,2.392
ST_JAMES_PLACE,276,2.559
COMMUNITY_CHEST_2,327,3.032
TENNESSEE_AVENUE,268,2.485
NEW_YORK_AVENUE,307,2.846
FREE_PARKING,303,2.809
KENTUCKY_AVENUE,289,2.679
CHANCE_2,271,2.513
INDIANA_AVENUE,272,2.522
ILLINOIS_AVENUE,299,2.772
BO_RAILROAD,301,2.791
ATLANTIC_AVENUE,263,2.438
VENTNOR_AVENUE,288,2.670
WATER_WORKS,304,2.818
MARVIN_GARDENS,229,2.123
GO_TO_JAIL,276,2.559
PACIFIC_AVENUE,248,2.299
NORTH_CAROLINA_AVENUE,253,2.346
COMMUNITY_CHEST_3,310,2.874
PENNSYLVANIA_AVENUE,231,2.142
SHORT_LINE,223,2.067
CHANCE_3,244,2.262
PARK_PLACE,239,2.216
LUXURY_TAX,221,2.049
BOARDWALK,274,2.540
"
"
"
"Trial 5

Space Name,Times Landed On,Percent Landed On (%)
GO,283,2.634
MEDITERRANEAN_AVENUE,225,2.094
COMMUNITY_CHEST_1,197,1.833
BALTIC_AVENUE,257,2.392
INCOME_TAX,241,2.243
READING_RAILROAD,258,2.401
ORIENTAL_AVENUE,228,2.122
CHANCE_1,235,2.187
VERMONT_AVENUE,229,2.131
CONNECTICUT_AVENUE,220,2.047
JAIL,663,6.170
ST_CHARLES_PLACE,266,2.475
ELECTRIC_COMPANY,251,2.336
STATES_AVENUE,239,2.224
VIRGINIA_AVENUE,247,2.299
PENNSYLVANIA_RAILROAD,276,2.568
ST_JAMES_PLACE,302,2.810
COMMUNITY_CHEST_2,276,2.568
TENNESSEE_AVENUE,286,2.661
NEW_YORK_AVENUE,307,2.857
FREE_PARKING,270,2.513
KENTUCKY_AVENUE,279,2.596
CHANCE_2,271,2.522
INDIANA_AVENUE,274,2.550
ILLINOIS_AVENUE,329,3.062
BO_RAILROAD,308,2.866
ATLANTIC_AVENUE,253,2.354
VENTNOR_AVENUE,271,2.522
WATER_WORKS,292,2.717
MARVIN_GARDENS,267,2.485
GO_TO_JAIL,247,2.299
PACIFIC_AVENUE,258,2.401
NORTH_CAROLINA_AVENUE,264,2.457
COMMUNITY_CHEST_3,268,2.494
PENNSYLVANIA_AVENUE,262,2.438
SHORT_LINE,210,1.954
CHANCE_3,239,2.224
PARK_PLACE,236,2.196
LUXURY_TAX,209,1.945
BOARDWALK,253,2.354
"
"
"
"Trial 6

Space Name,Times Landed On,Percent Landed On (%)
GO,283,2.626
MEDITERRANEAN_AVENUE,192,1.782
COMMUNITY_CHEST_1,210,1.949
BALTIC_AVENUE,219,2.032
INCOME_TAX,236,2.190
READING_RAILROAD,263,2.441
ORIENTAL_AVENUE,242,2.246
CHANCE_1,204,1.893
VERMONT_AVENUE,214,1.986
CONNECTICUT_AVENUE,241,2.236
JAIL,657,6.097
ST_CHARLES_PLACE,264,2.450
ELECTRIC_COMPANY,255,2.366
STATES_AVENUE,231,2.144
VIRGINIA_AVENUE,275,2.552
PENNSYLVANIA_RAILROAD,271,2.515
ST_JAMES_PLACE,244,2.264
COMMUNITY_CHEST_2,313,2.905
TENNESSEE_AVENUE,299,2.775
NEW_YORK_AVENUE,300,2.784
FREE_PARKING,280,2.598
KENTUCKY_AVENUE,293,2.719
CHANCE_2,296,2.747
INDIANA_AVENUE,274,2.543
ILLINOIS_AVENUE,324,3.007
BO_RAILROAD,282,2.617
ATLANTIC_AVENUE,253,2.348
VENTNOR_AVENUE,288,2.673
WATER_WORKS,283,2.626
MARVIN_GARDENS,261,2.422
GO_TO_JAIL,276,2.561
PACIFIC_AVENUE,266,2.468
NORTH_CAROLINA_AVENUE,278,2.580
COMMUNITY_CHEST_3,282,2.617
PENNSYLVANIA_AVENUE,237,2.199
SHORT_LINE,234,2.171
CHANCE_3,253,2.348
PARK_PLACE,218,2.023
LUXURY_TAX,201,1.865
BOARDWALK,284,2.635
"
"
"
"Trial 7

Space Name,Times Landed On,Percent Landed On (%)
GO,261,2.421
MEDITERRANEAN_AVENUE,217,2.013
COMMUNITY_CHEST_1,243,2.254
BALTIC_AVENUE,231,2.143
INCOME_TAX,222,2.059
READING_RAILROAD,265,2.458
ORIENTAL_AVENUE,229,2.124
CHANCE_1,227,2.106
VERMONT_AVENUE,234,2.171
CONNECTICUT_AVENUE,240,2.226
JAIL,679,6.299
ST_CHARLES_PLACE,253,2.347
ELECTRIC_COMPANY,240,2.226
STATES_AVENUE,240,2.226
VIRGINIA_AVENUE,244,2.263
PENNSYLVANIA_RAILROAD,299,2.774
ST_JAMES_PLACE,274,2.542
COMMUNITY_CHEST_2,302,2.801
TENNESSEE_AVENUE,281,2.607
NEW_YORK_AVENUE,306,2.839
FREE_PARKING,275,2.551
KENTUCKY_AVENUE,286,2.653
CHANCE_2,297,2.755
INDIANA_AVENUE,257,2.384
ILLINOIS_AVENUE,304,2.820
BO_RAILROAD,306,2.839
ATLANTIC_AVENUE,268,2.486
VENTNOR_AVENUE,237,2.199
WATER_WORKS,296,2.746
MARVIN_GARDENS,251,2.328
GO_TO_JAIL,280,2.597
PACIFIC_AVENUE,295,2.737
NORTH_CAROLINA_AVENUE,271,2.514
COMMUNITY_CHEST_3,260,2.412
PENNSYLVANIA_AVENUE,231,2.143
SHORT_LINE,240,2.226
CHANCE_3,240,2.226
PARK_PLACE,230,2.134
LUXURY_TAX,227,2.106
BOARDWALK,242,2.245
"
"
"
"Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,285,2.643
MEDITERRANEAN_AVENUE,229,2.124
COMMUNITY_CHEST_1,197,1.827
BALTIC_AVENUE,228,2.114
INCOME_TAX,251,2.328
READING_RAILROAD,262,2.430
ORIENTAL_AVENUE,231,2.142
CHANCE_1,229,2.124
VERMONT_AVENUE,251,2.328
CONNECTICUT_AVENUE,211,1.957
JAIL,669,6.204
ST_CHARLES_PLACE,272,2.522
ELECTRIC_COMPANY,259,2.402
STATES_AVENUE,245,2.272
VIRGINIA_AVENUE,216,2.003
PENNSYLVANIA_RAILROAD,271,2.513
ST_JAMES_PLACE,288,2.671
COMMUNITY_CHEST_2,298,2.764
TENNESSEE_AVENUE,285,2.643
NEW_YORK_AVENUE,313,2.903
FREE_PARKING,248,2.300
KENTUCKY_AVENUE,290,2.689
CHANCE_2,319,2.958
INDIANA_AVENUE,291,2.699
ILLINOIS_AVENUE,312,2.893
BO_RAILROAD,291,2.699
ATLANTIC_AVENUE,278,2.578
VENTNOR_AVENUE,265,2.458
WATER_WORKS,256,2.374
MARVIN_GARDENS,253,2.346
GO_TO_JAIL,270,2.504
PACIFIC_AVENUE,250,2.318
NORTH_CAROLINA_AVENUE,270,2.504
COMMUNITY_CHEST_3,265,2.458
PENNSYLVANIA_AVENUE,268,2.485
SHORT_LINE,237,2.198
CHANCE_3,230,2.133
PARK_PLACE,235,2.179
LUXURY_TAX,202,1.873
BOARDWALK,263,2.439
"
"
"
"Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,265,2.458
MEDITERRANEAN_AVENUE,219,2.032
COMMUNITY_CHEST_1,203,1.883
BALTIC_AVENUE,222,2.059
INCOME_TAX,229,2.124
READING_RAILROAD,253,2.347
ORIENTAL_AVENUE,251,2.328
CHANCE_1,211,1.957
VERMONT_AVENUE,224,2.078
CONNECTICUT_AVENUE,208,1.929
JAIL,692,6.419
ST_CHARLES_PLACE,259,2.403
ELECTRIC_COMPANY,253,2.347
STATES_AVENUE,229,2.124
VIRGINIA_AVENUE,243,2.254
PENNSYLVANIA_RAILROAD,292,2.709
ST_JAMES_PLACE,293,2.718
COMMUNITY_CHEST_2,305,2.829
TENNESSEE_AVENUE,277,2.570
NEW_YORK_AVENUE,300,2.783
FREE_PARKING,299,2.774
KENTUCKY_AVENUE,301,2.792
CHANCE_2,267,2.477
INDIANA_AVENUE,283,2.625
ILLINOIS_AVENUE,327,3.033
BO_RAILROAD,291,2.699
ATLANTIC_AVENUE,269,2.495
VENTNOR_AVENUE,275,2.551
WATER_WORKS,281,2.607
MARVIN_GARDENS,244,2.263
GO_TO_JAIL,316,2.931
PACIFIC_AVENUE,255,2.365
NORTH_CAROLINA_AVENUE,257,2.384
COMMUNITY_CHEST_3,258,2.393
PENNSYLVANIA_AVENUE,244,2.263
SHORT_LINE,259,2.403
CHANCE_3,213,1.976
PARK_PLACE,235,2.180
LUXURY_TAX,208,1.929
BOARDWALK,270,2.505
"
"
"
"Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,285,2.648
MEDITERRANEAN_AVENUE,216,2.007
COMMUNITY_CHEST_1,199,1.849
BALTIC_AVENUE,228,2.119
INCOME_TAX,234,2.174
READING_RAILROAD,237,2.202
ORIENTAL_AVENUE,226,2.100
CHANCE_1,250,2.323
VERMONT_AVENUE,229,2.128
CONNECTICUT_AVENUE,237,2.202
JAIL,655,6.086
ST_CHARLES_PLACE,242,2.249
ELECTRIC_COMPANY,284,2.639
STATES_AVENUE,239,2.221
VIRGINIA_AVENUE,251,2.332
PENNSYLVANIA_RAILROAD,279,2.592
ST_JAMES_PLACE,297,2.760
COMMUNITY_CHEST_2,285,2.648
TENNESSEE_AVENUE,282,2.620
NEW_YORK_AVENUE,335,3.113
FREE_PARKING,261,2.425
KENTUCKY_AVENUE,298,2.769
CHANCE_2,255,2.369
INDIANA_AVENUE,272,2.527
ILLINOIS_AVENUE,284,2.639
BO_RAILROAD,300,2.788
ATLANTIC_AVENUE,276,2.565
VENTNOR_AVENUE,293,2.723
WATER_WORKS,288,2.676
MARVIN_GARDENS,276,2.565
GO_TO_JAIL,267,2.481
PACIFIC_AVENUE,263,2.444
NORTH_CAROLINA_AVENUE,264,2.453
COMMUNITY_CHEST_3,278,2.583
PENNSYLVANIA_AVENUE,233,2.165
SHORT_LINE,231,2.146
CHANCE_3,247,2.295
PARK_PLACE,212,1.970
LUXURY_TAX,223,2.072
BOARDWALK,251,2.332
"
"
"
