"Strategy A,n = 1000000"


"Trial 1

Space Name,Times Landed On,Percent Landed On (%)
VIRGINIA_AVENUE,24289,2.260
PENNSYLVANIA_RAILROAD,27494,2.558
ST_JAMES_PLACE,27798,2.586
COMMUNITY_CHEST_2,29407,2.736
TENNESSEE_AVENUE,29480,2.743
NEW_YORK_AVENUE,30440,2.832
FREE_PARKING,28576,2.659
KENTUCKY_AVENUE,28135,2.618
CHANCE_2,27463,2.555
INDIANA_AVENUE,27320,2.542
ILLINOIS_AVENUE,31578,2.938
BO_RAILROAD,28671,2.668
ATLANTIC_AVENUE,27146,2.526
VENTNOR_AVENUE,27039,2.516
WATER_WORKS,28212,2.625
MARVIN_GARDENS,26234,2.441
GO_TO_JAIL,26235,2.441
PACIFIC_AVENUE,26619,2.477
NORTH_CAROLINA_AVENUE,26218,2.439
COMMUNITY_CHEST_3,26965,2.509
PENNSYLVANIA_AVENUE,25207,2.345
SHORT_LINE,24406,2.271
CHANCE_3,23159,2.155
PARK_PLACE,22084,2.055
LUXURY_TAX,22063,2.053
BOARDWALK,26379,2.454
"
"
"
"Trial 8

Space Name,Times Landed On,Percent Landed On (%)
GO,27645,2.571
MEDITERRANEAN_AVENUE,21675,2.016
COMMUNITY_CHEST_1,22091,2.054
BALTIC_AVENUE,22109,2.056
INCOME_TAX,23344,2.171
READING_RAILROAD,25752,2.395
ORIENTAL_AVENUE,22451,2.088
CHANCE_1,22623,2.104
VERMONT_AVENUE,23106,2.149
CONNECTICUT_AVENUE,23105,2.149
JAIL,66131,6.150
ST_CHARLES_PLACE,26499,2.464
ELECTRIC_COMPANY,25681,2.388
STATES_AVENUE,23716,2.205
VIRGINIA_AVENUE,24553,2.283
PENNSYLVANIA_RAILROAD,27561,2.563
ST_JAMES_PLACE,28044,2.608
COMMUNITY_CHEST_2,29651,2.757
TENNESSEE_AVENUE,29081,2.704
NEW_YORK_AVENUE,30559,2.842
FREE_PARKING,28511,2.651
KENTUCKY_AVENUE,27976,2.602
CHANCE_2,27651,2.571
INDIANA_AVENUE,27107,2.521
ILLINOIS_AVENUE,31728,2.951
BO_RAILROAD,29070,2.703
ATLANTIC_AVENUE,27224,2.532
VENTNOR_AVENUE,27105,2.521
WATER_WORKS,28119,2.615
MARVIN_GARDENS,26149,2.432
GO_TO_JAIL,26878,2.499
PACIFIC_AVENUE,26824,2.494
NORTH_CAROLINA_AVENUE,26075,2.425
COMMUNITY_CHEST_3,26699,2.483
PENNSYLVANIA_AVENUE,24995,2.324
SHORT_LINE,24435,2.272
CHANCE_3,23046,2.143
PARK_PLACE,21625,2.011
LUXURY_TAX,22098,2.055
BOARDWALK,26649,2.478
"
"
"
"Trial 9

Space Name,Times Landed On,Percent Landed On (%)
GO,27576,2.566
MEDITERRANEAN_AVENUE,21909,2.038
COMMUNITY_CHEST_1,21849,2.033
BALTIC_AVENUE,22044,2.051
INCOME_TAX,23667,2.202
READING_RAILROAD,25878,2.408
ORIENTAL_AVENUE,22574,2.100
CHANCE_1,23012,2.141
VERMONT_AVENUE,23047,2.144
CONNECTICUT_AVENUE,22753,2.117
JAIL,65647,6.108
ST_CHARLES_PLACE,26670,2.481
ELECTRIC_COMPANY,26010,2.420
STATES_AVENUE,23642,2.200
VIRGINIA_AVENUE,24548,2.284
PENNSYLVANIA_RAILROAD,27593,2.567
ST_JAMES_PLACE,27526,2.561
COMMUNITY_CHEST_2,29514,2.746
TENNESSEE_AVENUE,28765,2.676
NEW_YORK_AVENUE,30518,2.839
FREE_PARKING,28828,2.682
KENTUCKY_AVENUE,28330,2.636
CHANCE_2,27731,2.580
INDIANA_AVENUE,26858,2.499
ILLINOIS_AVENUE,31538,2.934
BO_RAILROAD,28997,2.698
ATLANTIC_AVENUE,27219,2.532
VENTNOR_AVENUE,26914,2.504
WATER_WORKS,28232,2.627
MARVIN_GARDENS,26112,2.429
GO_TO_JAIL,26102,2.428
PACIFIC_AVENUE,27115,2.523
NORTH_CAROLINA_AVENUE,26021,2.421
COMMUNITY_CHEST_3,27046,2.516
PENNSYLVANIA_AVENUE,24939,2.320
SHORT_LINE,24106,2.243
CHANCE_3,23032,2.143
PARK_PLACE,22070,2.053
LUXURY_TAX,22264,2.071
BOARDWALK,26641,2.479
"
"
"
"Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,27593,2.566
MEDITERRANEAN_AVENUE,21796,2.027
COMMUNITY_CHEST_1,22060,2.051
BALTIC_AVENUE,21749,2.022
INCOME_TAX,23551,2.190
READING_RAILROAD,25524,2.374
ORIENTAL_AVENUE,22819,2.122
CHANCE_1,22748,2.115
VERMONT_AVENUE,23142,2.152
CONNECTICUT_AVENUE,22703,2.111
JAIL,66132,6.150
ST_CHARLES_PLACE,26694,2.482
ELECTRIC_COMPANY,25597,2.380
STATES_AVENUE,23387,2.175
VIRGINIA_AVENUE,24485,2.277
PENNSYLVANIA_RAILROAD,27953,2.599
ST_JAMES_PLACE,27966,2.601
COMMUNITY_CHEST_2,29221,2.717
TENNESSEE_AVENUE,29400,2.734
NEW_YORK_AVENUE,30506,2.837
FREE_PARKING,28619,2.661
KENTUCKY_AVENUE,27990,2.603
CHANCE_2,27845,2.589
INDIANA_AVENUE,27021,2.513
ILLINOIS_AVENUE,31711,2.949
BO_RAILROAD,29171,2.713
ATLANTIC_AVENUE,27352,2.544
VENTNOR_AVENUE,26732,2.486
WATER_WORKS,28229,2.625
MARVIN_GARDENS,26020,2.420
GO_TO_JAIL,26607,2.474
PACIFIC_AVENUE,26750,2.488
NORTH_CAROLINA_AVENUE,26209,2.437
COMMUNITY_CHEST_3,27322,2.541
PENNSYLVANIA_AVENUE,24869,2.313
SHORT_LINE,24240,2.254
CHANCE_3,23218,2.159
PARK_PLACE,22026,2.048
LUXURY_TAX,21866,2.033
BOARDWALK,26534,2.467
"
"
"
